"LATITUDE_PRED","LONGITUDE_PRED","FLOOR_PRED"
4864868.36899217,-7565.47906248711,1
4864866.72095884,-7562.51199582037,1
4864868.64129217,-7565.30402915371,1
4864870.56239497,-7569.96849161538,1
4864869.35846677,-7566.96496545767,1
4864869.35846677,-7566.96496545767,1
4864870.13123778,-7564.31492296097,1
4864869.35846677,-7566.96496545767,1
4864870.84841239,-7565.97585926493,1
4864868.64129217,-7565.30402915371,1
4864869.35846677,-7566.96496545767,1
4864870.51554128,-7569.96210297002,1
4864833.29081348,-7351.04628647427,0
4864870.84841239,-7565.97585926493,1
4864870.51554128,-7569.96210297002,1
4864870.51554128,-7569.96210297002,1
4864833.29081348,-7351.04628647427,0
4864833.29081348,-7351.04628647427,0
4864868.36899217,-7565.47906248711,1
4864833.29081348,-7351.04628647427,0
4864868.64129217,-7565.30402915371,1
4864886.84858946,-7558.08882704231,1
4864886.84858946,-7558.08882704231,1
4864868.64129217,-7565.30402915371,1
4864886.84858946,-7558.08882704231,1
4864886.84858946,-7558.08882704231,1
4864886.84858946,-7558.08882704231,1
4864870.13123778,-7564.31492296097,1
4864870.13123778,-7564.31492296097,1
4864886.81935069,-7558.09988564773,1
4864886.84858946,-7558.08882704231,1
4864886.84858946,-7558.08882704231,1
4864886.84858946,-7558.08882704231,1
4864886.84858946,-7558.08882704231,1
4864870.13123778,-7564.31492296097,1
4864869.79836667,-7568.30116666605,1
4864870.13123778,-7564.31492296097,1
4864813.082901,-7311.47568754637,0
4864868.64129217,-7565.30402915371,1
4864886.81935069,-7558.09988564773,1
4864870.84841239,-7565.97585926493,1
4864886.84858946,-7558.08882704231,1
4864886.84858946,-7558.08882704231,1
4864813.082901,-7311.47568754637,0
4864886.84858946,-7558.08882704231,1
4864886.84858946,-7558.08882704231,1
4864813.082901,-7311.47568754637,0
4864813.082901,-7311.47568754637,0
4864870.13123778,-7564.31492296097,1
4864813.082901,-7311.47568754637,0
4864870.13123778,-7564.31492296097,1
4864870.13123778,-7564.31492296097,1
4864870.13123778,-7564.31492296097,1
4864870.13123778,-7564.31492296097,1
4864802.61094401,-7315.69891621231,0
4864804.96182384,-7311.87276800498,0
4864804.96182384,-7311.87276800498,0
4864800.7124,-7314.61169999838,0
4864802.61094401,-7315.69891621231,0
4864759.0534,-7346.18259999901,0
4864759.0534,-7346.18259999901,0
4864759.0534,-7346.18259999901,0
4864759.0534,-7346.18259999901,0
4864759.0534,-7346.18259999901,0
4864820.84386551,-7459.20430189695,1
4864827.2804935,-7458.53355004676,1
4864829.84073381,-7455.79199779666,1
4864829.84073381,-7455.79199779666,1
4864829.84073381,-7455.79199779666,1
4864778.5325,-7381.29289999977,0
4864778.5325,-7381.29289999977,0
4864825.20416715,-7461.58063112956,1
4864781.57726142,-7384.96407256605,0
4864825.20416715,-7461.58063112956,1
4864812.15392717,-7459.52424922503,1
4864812.15392717,-7459.52424922503,1
4864812.15392717,-7459.52424922503,1
4864825.20416715,-7461.58063112956,1
4864812.15392717,-7459.52424922503,1
4864776.56055188,-7373.24268718541,0
4864812.15392717,-7459.52424922503,1
4864825.20416715,-7461.58063112956,1
4864790.88857294,-7399.23162387304,0
4864820.38793326,-7459.31998149512,1
4864812.15392717,-7459.52424922503,1
4864812.15392717,-7459.52424922503,1
4864812.15392717,-7459.52424922503,1
4864812.15392717,-7459.52424922503,1
4864812.15392717,-7459.52424922503,1
4864814.60177385,-7462.43968040509,1
4864814.60177385,-7462.43968040509,1
4864814.60177385,-7462.43968040509,1
4864814.60177385,-7462.43968040509,1
4864814.60177385,-7462.43968040509,1
4864812.15392717,-7459.52424922503,1
4864812.15392717,-7459.52424922503,1
4864814.60177385,-7462.43968040509,1
4864815.65281409,-7461.51277338589,1
4864814.60177385,-7462.43968040509,1
4864814.60177385,-7462.43968040509,1
4864814.60177385,-7462.43968040509,1
4864814.60177385,-7462.43968040509,1
4864812.15392717,-7459.52424922503,2
4864812.15392717,-7459.52424922503,1
4864794.00299906,-7405.37253955039,0
4864823.39661391,-7456.71370971974,1
4864815.59091376,-7459.85680336031,1
4864794.00299906,-7405.37253955039,0
4864820.84386551,-7459.20430189695,1
4864820.84386551,-7459.20430189695,1
4864820.84386551,-7459.20430189695,1
4864820.84386551,-7459.20430189695,1
4864814.60177385,-7462.43968040509,1
4864794.00299906,-7405.37253955039,0
4864815.59091376,-7459.85680336031,1
4864816.9539848,-7463.41880006299,1
4864794.00299906,-7405.37253955039,0
4864824.29943915,-7458.0853163133,1
4864818.76753915,-7462.25138297974,1
4864814.60177385,-7462.43968040509,1
4864824.29943915,-7458.0853163133,1
4864824.29943915,-7458.0853163133,1
4864823.39661391,-7456.71370971974,1
4864823.50456817,-7457.5802737019,1
4864817.40687891,-7458.87174776166,1
4864817.40687891,-7458.87174776166,1
4864817.40687891,-7458.87174776166,1
4864820.84386551,-7459.20430189695,1
4864815.50650184,-7465.93499522135,1
4864816.9539848,-7463.41880006299,1
4864814.60177385,-7462.43968040509,1
4864814.60177385,-7462.43968040509,1
4864814.60177385,-7462.43968040509,1
4864806.40366393,-7402.40428437066,0
4864814.60177385,-7462.43968040509,1
4864808.0451278,-7404.38435684547,0
4864814.60177385,-7462.43968040509,1
4864801.9549,-7405.65439999849,0
4864814.60177385,-7462.43968040509,1
4864814.60177385,-7462.43968040509,1
4864801.9549,-7405.65439999849,0
4864814.60177385,-7462.43968040509,1
4864808.0451278,-7404.38435684547,0
4864868.42592739,-7434.6206153639,1
4864868.42592739,-7434.6206153639,1
4864868.42592739,-7434.6206153639,1
4864868.42592739,-7434.6206153639,1
4864868.42592739,-7434.6206153639,1
4864876.82216534,-7429.32171157433,1
4864870.80960078,-7431.49688408847,1
4864876.82216534,-7429.32171157433,1
4864880.78504611,-7425.10458679596,1
4864880.78504611,-7425.10458679596,1
4864868.42592739,-7434.6206153639,1
4864795.06533031,-7408.72009965011,1
4864870.80960078,-7431.49688408847,1
4864868.42592739,-7434.6206153639,1
4864888.36956312,-7420.22226521531,1
4864888.36956312,-7420.22226521531,1
4864888.36956312,-7420.22226521531,1
4864791.88475664,-7404.47798448864,1
4864888.36956312,-7420.22226521531,1
4864868.42592739,-7434.6206153639,1
4864888.36956312,-7420.22226521531,1
4864868.42592739,-7434.6206153639,1
4864791.88475664,-7404.47798448864,1
4864791.88475664,-7404.47798448864,1
4864888.36956312,-7420.22226521531,1
4864791.88475664,-7404.47798448864,1
4864888.31034901,-7420.31050500698,1
4864888.31034901,-7420.31050500698,1
4864881.38286175,-7424.36391556297,1
4864881.38286175,-7424.36391556297,1
4864875.37029719,-7426.53908807711,1
4864875.37029719,-7426.53908807711,1
4864875.37029719,-7426.53908807711,2
4864875.37029719,-7426.53908807711,1
4864875.37029719,-7426.53908807711,1
4864875.37029719,-7426.53908807711,1
4864881.38286175,-7424.36391556297,1
4864875.37029719,-7426.53908807711,1
4864875.37029719,-7426.53908807711,1
4864875.37029719,-7426.53908807711,1
4864875.37029719,-7426.53908807711,1
4864875.37029719,-7426.53908807711,1
4864881.38286175,-7424.36391556297,1
4864875.37029719,-7426.53908807711,1
4864875.37029719,-7426.53908807711,1
4864875.37029719,-7426.53908807711,1
4864875.37029719,-7426.53908807711,1
4864875.37029719,-7426.53908807711,1
4864875.37029719,-7426.53908807711,1
4864875.37029719,-7426.53908807711,1
4864787.52158289,-7393.85430226658,1
4864801.23461032,-7405.19453482856,1
4864881.38286175,-7424.36391556297,1
4864801.23461032,-7405.19453482856,1
4864875.37029719,-7426.53908807711,1
4864801.23461032,-7405.19453482856,1
4864875.37029719,-7426.53908807711,1
4864868.42592739,-7434.6206153639,1
4864868.42592739,-7434.6206153639,1
4864868.42592739,-7434.6206153639,1
4864875.37029719,-7426.53908807711,1
4864868.42592739,-7434.6206153639,1
4864868.42592739,-7434.6206153639,1
4864801.23461032,-7405.19453482856,1
4864881.70358341,-7424.86005336816,1
4864868.42592739,-7434.6206153639,1
4864868.42592739,-7434.6206153639,1
4864868.42592739,-7434.6206153639,1
4864894.14698724,-7419.36833556352,1
4864868.42592739,-7434.6206153639,1
4864868.42592739,-7434.6206153639,1
4864888.36956312,-7420.22226521531,1
4864888.36956312,-7420.22226521531,1
4864888.31034901,-7420.31050500698,1
4864888.31034901,-7420.31050500698,1
4864868.42592739,-7434.6206153639,1
4864868.42592739,-7434.6206153639,1
4864868.42592739,-7434.6206153639,1
4864868.42592739,-7434.6206153639,1
4864868.42592739,-7434.6206153639,1
4864757.5859,-7340.52459999919,1
4864880.78504611,-7425.10458679596,1
4864756.1737,-7341.30810000002,1
4864880.78504611,-7425.10458679596,1
4864756.9576,-7342.43530000001,1
4864881.38286175,-7424.36391556297,1
4864881.38286175,-7424.36391556297,1
4864757.5859,-7340.52459999919,1
4864881.38286175,-7424.36391556297,1
4864757.5859,-7340.52459999919,1
4864809.67020324,-7311.43873486615,1
4864809.67020324,-7311.43873486615,1
4864809.67020324,-7311.43873486615,1
4864809.67020324,-7311.43873486615,1
4864809.67020324,-7311.43873486615,1
4864830.66366667,-7456.53040000051,2
4864830.66366667,-7456.53040000051,2
4864821.38009195,-7461.81969295962,2
4864821.11199195,-7461.59392629339,2
4864830.66366667,-7456.53040000051,2
4864821.11199195,-7461.59392629339,2
4864821.11199195,-7461.59392629339,2
4864821.11199195,-7461.59392629339,2
4864830.66366667,-7456.53040000051,2
4864830.66366667,-7456.53040000051,3
4864821.11199195,-7461.59392629339,2
4864816.02787238,-7462.43571069613,2
4864816.02787238,-7462.43571069613,2
4864821.11199195,-7461.59392629339,2
4864821.11199195,-7461.59392629339,2
4864830.66366667,-7456.53040000051,2
4864821.11199195,-7461.59392629339,1
4864821.11199195,-7461.59392629339,1
4864830.66366667,-7456.53040000051,3
4864821.11199195,-7461.59392629339,1
4864821.11199195,-7461.59392629339,1
4864821.11199195,-7461.59392629339,1
4864830.66366667,-7456.53040000051,2
4864830.66366667,-7456.53040000051,3
4864830.66366667,-7456.53040000051,3
4864816.98014695,-7462.48448972056,2
4864816.98014695,-7462.48448972056,2
4864816.98014695,-7462.48448972056,2
4864816.98014695,-7462.48448972056,2
4864816.98014695,-7462.48448972056,2
4864816.98014695,-7462.48448972056,2
4864819.18720711,-7464.55610667919,2
4864819.18720711,-7464.55610667919,2
4864819.18720711,-7464.55610667919,2
4864816.98014695,-7462.48448972056,2
4864821.11199195,-7461.59392629339,2
4864821.11199195,-7461.59392629339,2
4864817.79602599,-7465.14967603394,2
4864817.48609195,-7464.60609295988,2
4864839.08759504,-7370.12782457098,1
4864833.42077566,-7359.91336009279,1
4864839.08759504,-7370.12782457098,1
4864839.08759504,-7370.12782457098,1
4864833.42077566,-7359.91336009279,1
4864794.5593,-7317.5260999985,1
4864815.69279274,-7327.95927373692,1
4864813.81984702,-7324.58288613334,1
4864815.69279274,-7327.95927373692,1
4864845.77786592,-7366.09602796581,1
4864839.08759504,-7370.12782457098,1
4864839.08759504,-7370.12782457098,1
4864839.08759504,-7370.12782457098,1
4864839.08759504,-7370.12782457098,1
4864830.3751836,-7455.90063676274,2
4864823.61033193,-7457.19640401771,2
4864830.3751836,-7455.90063676274,3
4864830.3751836,-7455.90063676274,3
4864823.58994887,-7456.79240744617,3
4864830.66366667,-7456.53040000051,2
4864830.66366667,-7456.53040000051,3
4864830.66366667,-7456.53040000051,2
4864830.3751836,-7455.90063676274,3
4864830.66366667,-7456.53040000051,3
4864830.66366667,-7456.53040000051,3
4864830.66366667,-7456.53040000051,2
4864830.66366667,-7456.53040000051,2
4864830.66366667,-7456.53040000051,3
4864830.66366667,-7456.53040000051,3
4864817.48609195,-7464.60609295988,2
4864817.48609195,-7464.60609295988,2
4864817.48609195,-7464.60609295988,2
4864817.48609195,-7464.60609295988,2
4864817.48609195,-7464.60609295988,2
4864842.961439,-7377.0782699883,1
4864839.08759504,-7370.12782457098,1
4864864.37083748,-7431.43799819861,2
4864839.97669286,-7385.87153571578,1
4864864.37083748,-7431.43799819861,2
4864864.37083748,-7431.43799819861,2
4864842.961439,-7377.0782699883,1
4864864.37083748,-7431.43799819861,2
4864863.78708521,-7434.58008337705,2
4864849.63409999,-7380.51379999891,1
4864885.43454311,-7429.43262966113,2
4864885.43454311,-7429.43262966113,2
4864885.43454311,-7429.43262966113,2
4864885.43454311,-7429.43262966113,2
4864885.43454311,-7429.43262966113,2
4864864.37083748,-7431.43799819861,2
4864864.05944621,-7431.19404265437,2
4864864.37083748,-7431.43799819861,2
4864892.6142149,-7420.91696371835,2
4864894.26209018,-7419.90779529739,2
4864864.37083748,-7431.43799819861,2
4864894.26209018,-7419.90779529739,2
4864893.21610449,-7421.89161226819,2
4864892.61421491,-7420.91696371834,2
4864864.37083748,-7431.43799819861,2
4864886.87824092,-7423.43130039135,2
4864887.38108157,-7426.93356371747,2
4864887.38108157,-7426.93356371747,2
4864884.25730884,-7426.60449155027,2
4864880.93378784,-7430.16537598967,2
4864878.31285577,-7433.33856714859,2
4864877.20035935,-7427.60363667343,2
4864877.20035935,-7427.60363667343,2
4864880.81167396,-7427.78112701778,2
4864880.81167396,-7427.78112701778,2
4864877.20035935,-7427.60363667343,2
4864881.32038784,-7425.75287599066,3
4864881.8232285,-7429.25513931677,2
4864881.8232285,-7429.25513931677,2
4864871.64271251,-7430.25091740123,2
4864871.64271251,-7430.25091740123,2
4864876.6618141,-7430.09895413807,2
4864881.8232285,-7429.25513931677,3
4864876.6618141,-7430.09895413807,2
4864876.6618141,-7430.09895413807,2
4864846.5337223,-7374.30207994063,2
4864847.58660834,-7381.64954166642,2
4864849.99195018,-7377.91314344932,2
4864849.99195018,-7377.91314344932,2
4864849.18512059,-7377.06790471563,2
4864887.38108157,-7426.93356371747,2
4864871.58083362,-7431.96373108224,2
4864873.15562805,-7427.43894098898,2
4864885.43454311,-7429.43262966113,2
4864871.32228016,-7424.74081931525,2
4864871.32228016,-7424.74081931525,2
4864871.32228016,-7424.74081931525,2
4864892.61421491,-7420.91696371834,2
4864892.19343783,-7420.02261226917,2
4864892.61421491,-7420.91696371834,2
4864894.45132321,-7420.11002192372,2
4864864.37083748,-7431.43799819861,2
4864863.78708521,-7434.58008337705,2
4864894.26209018,-7419.90779529739,2
4864863.78708521,-7434.58008337705,2
4864863.78708521,-7434.58008337705,2
4864864.37083748,-7431.43799819861,2
4864894.45132321,-7420.11002192372,2
4864894.26209018,-7419.90779529739,2
4864894.45132321,-7420.11002192372,2
4864837.9438,-7360.53929999843,2
4864864.37083748,-7431.43799819861,2
4864864.37083748,-7431.43799819861,2
4864864.37083748,-7431.43799819861,2
4864864.37083748,-7431.43799819861,2
4864864.37083748,-7431.43799819861,2
4864837.9438,-7360.53929999843,2
4864837.9438,-7360.53929999843,2
4864837.9438,-7360.53929999843,2
4864873.26568037,-7433.15592269356,2
4864881.8232285,-7429.25513931677,2
4864863.78708521,-7434.58008337705,2
4864863.78708521,-7434.58008337705,2
4864863.78708521,-7434.58008337705,2
4864863.78708521,-7434.58008337705,2
4864881.8232285,-7429.25513931677,2
4864837.9438,-7360.53929999843,2
4864876.6618141,-7430.09895413807,2
4864874.57942728,-7430.77682783235,2
4864874.57942728,-7430.77682783235,2
4864823.04294627,-7330.88152385149,2
4864823.04294627,-7330.88152385149,2
4864823.04294627,-7330.88152385149,2
4864817.45353131,-7323.25142794562,2
4864817.45353131,-7323.25142794562,2
4864919.08949543,-7538.55607647361,3
4864919.08949543,-7538.55607647361,3
4864813.3721025,-7315.08054420448,2
4864919.08949543,-7538.55607647361,2
4864813.4506905,-7317.3946996878,2
4864919.08949543,-7538.55607647361,2
4864919.08949543,-7538.55607647361,2
4864930.66450757,-7532.79506932042,2
4864930.66450757,-7532.79506932042,2
4864813.3721025,-7315.08054420448,2
4864932.22541945,-7535.38581235008,2
4864932.22541945,-7535.38581235008,2
4864930.66450757,-7532.79506932042,2
4864813.4506905,-7317.3946996878,2
4864813.3721025,-7315.08054420448,2
4864939.30681362,-7527.83067922799,2
4864930.66450757,-7532.79506932042,2
4864978.45308773,-7592.08693183392,1
4864930.66450757,-7532.79506932042,2
4864919.08949543,-7538.55607647361,2
4864930.66450757,-7532.79506932042,2
4864930.66450757,-7532.79506932042,2
4864982.69777716,-7591.61091877486,1
4864919.08949543,-7538.55607647361,2
4864919.08949543,-7538.55607647361,3
4864982.69777716,-7591.61091877486,1
4864919.08949543,-7538.55607647361,3
4864982.69777716,-7591.61091877486,1
4864919.08949543,-7538.55607647361,3
4864982.69777716,-7591.61091877486,1
4864933.4219605,-7529.06578981522,2
4864935.23415287,-7537.71283607034,2
4864935.23415287,-7537.71283607034,2
4864932.22541945,-7535.38581235008,2
4864935.23415287,-7537.71283607034,2
4864931.04654716,-7532.5471698915,2
4864930.66450757,-7532.79506932042,3
4864936.5493607,-7531.55995873319,2
4864932.22541945,-7535.38581235008,2
4864936.5493607,-7531.55995873319,2
4864932.22541945,-7535.38581235008,2
4864930.66450757,-7532.79506932042,2
4864930.66450757,-7532.79506932042,3
4864932.06209374,-7525.77853276176,2
4864933.24096603,-7528.61717522034,2
4864942.13455257,-7529.70908835336,2
4864942.13455257,-7529.70908835336,2
4864939.12581915,-7527.3820646331,2
4864942.13455257,-7529.70908835336,1
4864939.12581915,-7527.3820646331,1
4864757.2492,-7350.14699999988,2
4864931.04654716,-7532.5471698915,2
4864931.04654716,-7532.5471698915,3
4864757.2492,-7350.14699999988,2
4864931.04654716,-7532.5471698915,1
4864931.04654716,-7532.5471698915,1
4864757.2492,-7350.14699999988,2
4864925.7212805,-7536.55643655856,1
4864757.2492,-7350.14699999988,2
4864757.2492,-7350.14699999988,2
4864981.65817424,-7597.38038573271,2
4864981.53352128,-7597.38984051787,2
4864919.08949543,-7538.55607647361,2
4864919.08949543,-7538.55607647361,2
4864982.31735582,-7594.85289121112,2
4864919.08949543,-7538.55607647361,2
4864919.08949543,-7538.55607647361,2
4864919.08949543,-7538.55607647361,2
4864931.04654716,-7532.5471698915,1
4864982.31735582,-7594.85289121112,2
4864931.04654716,-7532.5471698915,1
4864982.31735582,-7594.85289121112,2
4864931.04654716,-7532.5471698915,1
4864939.30681362,-7527.83067922799,1
4864919.08949543,-7538.55607647361,2
4864919.08949543,-7538.55607647361,2
4864919.08949543,-7538.55607647361,2
4864939.30681362,-7527.83067922799,1
4864919.08949543,-7538.55607647361,2
4864919.08949543,-7538.55607647361,3
4864919.08949543,-7538.55607647361,2
4864919.08949543,-7538.55607647361,2
4864919.08949543,-7538.55607647361,3
4864919.08949543,-7538.55607647361,3
4864939.30681362,-7527.83067922799,2
4864919.08949543,-7538.55607647361,3
4864939.30681362,-7527.83067922799,1
4864939.30681362,-7527.83067922799,2
4864981.52550517,-7599.54017020307,2
4864942.13455257,-7529.70908835336,2
4864942.13455257,-7529.70908835336,2
4864981.16406662,-7599.61842811246,2
4864981.52550517,-7599.54017020307,2
4864764.87255048,-7362.99545363904,2
4864981.52550517,-7599.54017020307,2
4864981.12915226,-7599.73876354088,2
4864764.87255048,-7362.99545363904,2
4864764.87255048,-7362.99545363904,2
4864764.87255048,-7362.99545363904,2
4864764.87255048,-7362.99545363904,2
4864980.73281247,-7602.10085532988,2
4864979.66926542,-7604.39686721154,2
4864979.04449138,-7606.23254688477,2
4864980.61820823,-7602.98398914726,2
4864981.52550517,-7599.54017020307,2
4864785.2235,-7396.89609999955,2
4864779.9097,-7391.08449999988,2
4864902.22588056,-7555.92327386727,2
4864902.22588056,-7555.92327386727,2
4864787.4662,-7404.70549999923,2
4864887.78706449,-7561.90022475272,2
4864887.78706449,-7561.90022475272,2
4864981.55950369,-7617.7617228721,2
4864784.3617,-7399.10970000178,2
4864887.78706449,-7561.90022475272,2
4864980.1059352,-7619.18384629735,2
4864980.1059352,-7619.18384629735,2
4864978.69455977,-7612.42227171387,2
4864887.78706449,-7561.90022475272,2
4864869.959,-7564.3538666678,2
4864869.959,-7564.3538666678,2
4864869.959,-7564.3538666678,2
4864887.78706449,-7561.90022475272,2
4864978.57172532,-7620.67179665243,2
4864869.959,-7564.3538666678,2
4864869.959,-7564.3538666678,2
4864887.78706449,-7561.90022475272,2
4864887.78706449,-7561.90022475272,2
4864887.78706449,-7561.90022475272,2
4864870.93532276,-7563.9403289646,2
4864870.93532276,-7563.9403289646,2
4864869.959,-7564.3538666678,2
4864869.959,-7564.3538666678,2
4864869.959,-7564.3538666678,2
4864793.863,-7408.92599999905,2
4864793.863,-7408.92599999905,2
4864793.863,-7408.92599999905,2
4864869.959,-7564.3538666678,2
4864869.959,-7564.3538666678,2
4864869.959,-7564.3538666678,2
4864793.863,-7408.92599999905,2
4864874.47003333,-7559.03350000083,2
4864880.83196449,-7562.79652475317,2
4864874.47003333,-7559.03350000083,2
4864869.959,-7564.3538666678,2
4864793.863,-7408.92599999905,2
4864869.959,-7564.3538666678,2
4864869.959,-7564.3538666678,2
4864873.50857269,-7564.67382457977,2
4864869.959,-7564.3538666678,2
4864869.959,-7564.3538666678,2
4864869.959,-7564.3538666678,2
4864869.959,-7564.3538666678,2
4864869.959,-7564.3538666678,2
4864869.959,-7564.3538666678,2
4864869.959,-7564.3538666678,2
4864887.78706449,-7561.90022475272,1
4864869.959,-7564.3538666678,2
4864887.78706449,-7561.90022475272,1
4864887.78706449,-7561.90022475272,1
4864887.78706449,-7561.90022475272,1
4864887.78706449,-7561.90022475272,1
4864869.959,-7564.3538666678,2
4864869.18005991,-7566.81005718435,2
4864886.22692722,-7556.68405012701,3
4864887.78706449,-7561.90022475272,3
4864887.78706449,-7561.90022475272,2
4864887.78706449,-7561.90022475272,2
4864887.78706449,-7561.90022475272,2
4864869.959,-7564.3538666678,2
4864869.959,-7564.3538666678,2
4864869.959,-7564.3538666678,2
4864869.959,-7564.3538666678,2
4864869.959,-7564.3538666678,2
4864888.35218803,-7560.89437593271,2
4864888.35218803,-7560.89437593271,2
4864887.78706449,-7561.90022475272,2
4864887.78706449,-7561.90022475272,2
4864887.78706449,-7561.90022475272,2
4864983.36105602,-7626.84425241339,2
4864984.93682535,-7633.04729396028,2
4864981.9687755,-7626.731168458,2
4864977.90655038,-7622.40686895201,2
4864983.63672024,-7632.78417752143,2
4865000.01379477,-7638.24895754402,2
4865004.66467478,-7637.69931322871,2
4865007.35062816,-7637.87484304439,2
4865004.02988902,-7639.24571438503,2
4865001.92413688,-7639.11686932217,2
4864791.88475664,-7404.47798448864,2
4864791.88475664,-7404.47798448864,2
4864787.4662,-7404.70549999923,3
4864919.32769461,-7535.06452344424,3
4864919.83881225,-7535.41965974055,3
4864919.83881225,-7535.41965974055,3
4864919.83881225,-7535.41965974055,3
4864919.83881225,-7535.41965974055,3
4864791.88475664,-7404.47798448864,3
4864787.4662,-7404.70549999923,3
4864934.47021215,-7526.63531413876,3
4864934.47021215,-7526.63531413876,3
4864920.14723248,-7537.95018769281,3
4864918.78704528,-7537.7850495385,3
4864919.08216382,-7538.56685662123,3
4864918.78704528,-7537.7850495385,3
4864934.47021215,-7526.63531413876,3
4864918.73022958,-7537.75944381332,3
4864934.47021215,-7526.63531413876,3
4864934.47021215,-7526.63531413876,3
4864918.73022958,-7537.75944381332,3
4864918.73022958,-7537.75944381332,3
4864919.32451104,-7538.53733673163,3
4864919.32451104,-7538.53733673163,3
4864919.32451104,-7538.53733673163,3
4864936.19695912,-7527.733915171,3
4864936.19695912,-7527.733915171,3
4864777.6614,-7383.26559999958,3
4864936.19695912,-7527.733915171,3
4864936.19695912,-7527.733915171,3
4864888.55491425,-7423.72930513401,3
4864782.21645804,-7383.69939216593,3
4864920.14723248,-7537.95018769281,3
4864920.14723248,-7537.95018769281,3
4864936.19695912,-7527.733915171,3
4864920.14723248,-7537.95018769281,3
4864936.19695912,-7527.733915171,3
4864936.19695912,-7527.733915171,3
4864771.22972935,-7371.4802037991,3
4865006.7719761,-7637.82823741748,2
4864783.09017798,-7397.56092565415,3
4864936.19695912,-7527.733915171,3
4865006.7719761,-7637.82823741748,2
4864936.19695912,-7527.733915171,3
4864936.1118765,-7528.08939047359,3
4864779.7293,-7385.40080000088,3
4864936.19695912,-7527.733915171,3
4864936.19695912,-7527.733915171,3
4865006.7719761,-7637.82823741748,2
4865007.80732823,-7638.68094347895,2
4865007.35062816,-7637.87484304439,2
4864936.19695912,-7527.733915171,3
4864936.19695912,-7527.733915171,3
4864936.19695912,-7527.733915171,3
4864936.19695912,-7527.733915171,3
4864936.19695912,-7527.733915171,3
4864936.19695912,-7527.733915171,3
4864936.19695912,-7527.733915171,3
4864936.19695912,-7527.733915171,3
4864941.20349245,-7525.98741517064,3
4864941.57521805,-7526.61740205794,3
4864936.19695912,-7527.733915171,3
4864934.47021215,-7526.63531413876,3
4864934.47021215,-7526.63531413876,3
4864936.21125303,-7529.46583230154,3
4864936.21125303,-7529.46583230154,3
4864948.99587751,-7526.60190457851,3
4864948.99587751,-7526.60190457851,3
4864948.99587751,-7526.60190457851,3
4864944.84071051,-7522.04038389481,3
4864948.53919556,-7526.01147330289,3
4864932.70836866,-7532.47859773909,3
4864932.70836866,-7532.47859773909,3
4864932.70836866,-7532.47859773909,3
4864932.70836866,-7532.47859773909,3
4864925.52426866,-7533.44973107179,3
4864941.57521805,-7526.61740205794,3
4864941.57521805,-7526.61740205794,3
4864941.57521805,-7526.61740205794,3
4864941.57521805,-7526.61740205794,3
4864936.19695912,-7527.733915171,3
4864953.9300824,-7634.38740549063,2
4864763.57069022,-7357.39150356952,3
4864953.9300824,-7634.38740549063,2
4864936.19695912,-7527.733915171,3
4864936.19695912,-7527.733915171,3
4864953.9300824,-7634.38740549063,2
4864760.262,-7355.67049999908,2
4864936.19695912,-7527.733915171,3
4864936.19695912,-7527.733915171,3
4864936.19695912,-7527.733915171,3
4864956.46550743,-7638.47836977217,2
4864919.24134721,-7538.11458010963,3
4864763.57069022,-7357.39150356952,3
4864919.24134721,-7538.11458010963,3
4864955.30402749,-7638.88991756248,2
4864919.24134721,-7538.11458010963,3
4864760.262,-7355.67049999908,2
4864919.24134721,-7538.11458010963,3
4864760.262,-7355.67049999908,2
4864919.24134721,-7538.11458010963,3
4864950.20069733,-7641.32802651426,2
4864919.24134721,-7538.11458010963,3
4864919.24134721,-7538.11458010963,3
4864953.61780305,-7640.5809022795,2
4864919.24134721,-7538.11458010963,3
4864953.61780305,-7640.5809022795,2
4864918.73022958,-7537.75944381332,3
4864919.24134721,-7538.11458010963,3
4864953.61780305,-7640.5809022795,2
4864951.7097468,-7640.12357808735,2
4864757.02222012,-7350.00964409864,2
4864757.02222012,-7350.00964409864,2
4864757.02222012,-7350.00964409864,2
4864759.0534,-7346.18259999901,2
4864757.02222012,-7350.00964409864,2
4864955.30402749,-7638.88991756248,2
4864955.30402749,-7638.88991756248,2
4864955.69122118,-7638.91665775042,2
4864886.7588311,-7557.52096992874,3
4864886.7588311,-7557.52096992874,3
4864953.61780305,-7640.5809022795,2
4864874.32292276,-7566.07112896344,3
4864874.32292276,-7566.07112896344,3
4864886.7588311,-7557.52096992874,3
4864874.32292276,-7566.07112896344,3
4864874.32292276,-7566.07112896344,3
4864951.7097468,-7640.12357808735,2
4864874.32292276,-7566.07112896344,3
4864886.7588311,-7557.52096992874,3
4864886.7588311,-7557.52096992874,2
4864874.32292276,-7566.07112896344,3
4864874.32292276,-7566.07112896344,3
4864874.32292276,-7566.07112896344,3
4864874.32292276,-7566.07112896344,3
4864874.32292276,-7566.07112896344,3
4864886.7588311,-7557.52096992874,3
4864886.7588311,-7557.52096992874,3
4864809.97306994,-7317.61726686358,2
4864886.58570388,-7557.42865313446,3
4864809.97306994,-7317.61726686358,2
4864886.23459389,-7556.69755012705,3
4864927.00470867,-7650.22704070847,2
4864886.7588311,-7557.52096992874,3
4864874.32292276,-7566.07112896344,3
4864809.97306994,-7317.61726686358,3
4864874.32292276,-7566.07112896344,3
